user_id,username,email,age,gender,registration_date,last_login_time,session_duration_seconds,ip_address,device_type,os,browser,country,is_fraudulent
sdv-id-IFyDQs,kevin67,alyssawebb@example.com,83,Female,2023-03-29 16:07:58,2025-06-02 01:43:12,2376,a54:4f08:1272:f636:bd76:2c6b:19b0:1693,Other,macOS,Safari,Svalbard & Jan Mayen Islands,Yes
sdv-id-kfpKWx,williamsmisty,loveandres@example.org,90,Female,2021-01-12 21:37:14,2025-06-06 01:11:57,5483,5a4c:9506:3661:c07f:7b25:85a:17ee:448e,Other,iOS,Firefox,Israel,Yes
sdv-id-nnsxXF,esteschristine,npacheco@example.net,60,Female,2023-11-03 09:30:22,2025-06-07 00:07:09,2485,7860:8370:d179:817f:4147:ee89:3269:ec52,Desktop,macOS,Edge,Guatemala,No
sdv-id-PpdKZi,qmacdonald,jonestanya@example.net,43,Male,2025-03-09 10:22:19,2025-06-06 14:55:24,1759,8869:dc53:5b80:39fc:8552:74c:c4dd:cac7,Mobile,macOS,Firefox,Guernsey,Yes
sdv-id-zdyxBb,jsanchez,gibsonnicole@example.org,94,Other,2020-09-13 19:43:20,2025-06-05 20:14:16,3509,959f:dbb8:c482:2d5a:4df1:6750:a4ca:f855,Other,Android,Other,Czech Republic,Yes
sdv-id-IvLLTk,mccallandrea,antonio28@example.org,20,Male,2023-10-02 10:42:09,2025-06-02 14:53:25,4043,8085:300e:6e10:a264:7d1c:60eb:5f0:1a18,Tablet,Linux,Firefox,Ireland,Yes
sdv-id-JcXdOO,brendahahn,rubiovanessa@example.org,56,Other,2024-09-13 21:15:07,2025-06-07 17:54:12,1348,902e:66d2:1864:7bbf:1cad:bf68:451d:84be,Mobile,macOS,Opera,Serbia,Yes
sdv-id-zPXUDM,jjuarez,raydonna@example.net,16,Male,2022-07-31 02:38:22,2025-06-03 07:26:57,2133,dec6:a123:5736:700f:21da:14fc:e50c:f9a3,Mobile,Android,Firefox,Mayotte,No
sdv-id-WJIodn,beltranrandall,ljohnson@example.com,26,Male,2021-04-07 20:32:28,2025-06-08 10:30:23,8947,53f4:2c1e:744e:5b3e:4ffc:8918:d7a3:5b1f,Mobile,Other,Chrome,Tajikistan,No
sdv-id-RdFAzN,npatterson,baileybarr@example.net,95,Other,2021-06-27 08:10:38,2025-06-10 00:12:29,358,d072:8e7:5de3:6031:8751:886e:e72a:6937,Desktop,iOS,Safari,Afghanistan,Yes
sdv-id-BTbjIl,simsroger,jsmith@example.com,99,Male,2022-10-12 05:11:52,2025-06-10 03:38:56,5598,9c8f:ecc9:c0c9:4bd2:e928:9cb9:7150:328c,Desktop,Linux,Safari,Colombia,Yes
sdv-id-NOGaji,gabrielle26,serranomichael@example.com,70,Female,2024-01-03 22:56:27,2025-06-08 16:51:30,4146,93e6:8c86:a811:2f2a:7f3c:2011:6afa:dbff,Other,Android,Firefox,Costa Rica,Yes
sdv-id-sULQRS,melindahopkins,vowens@example.net,41,Male,2021-07-27 21:27:25,2025-06-07 13:55:01,6022,de64:e490:e65a:5d8f:eeda:34f:95aa:44d6,Tablet,iOS,Chrome,Germany,No
sdv-id-deAfcT,miranda79,ecox@example.org,52,Female,2020-10-01 04:48:40,2025-06-06 10:11:45,8927,abb:4785:c0da:b624:59ff:69ad:d3df:5e6d,Tablet,Android,Chrome,Greenland,Yes
sdv-id-aiXIgR,erin15,aking@example.com,46,Other,2021-03-23 17:37:12,2025-06-10 21:22:51,9196,3838:ed85:1a50:6d53:f9f8:93e0:c4b7:3fd9,Desktop,Linux,Edge,Serbia,No
sdv-id-yQwoxR,isaiah89,barnettthomas@example.com,31,Male,2025-05-30 14:37:36,2025-06-03 16:45:49,2886,af73:1791:d810:4f6d:babf:eade:bacf:ce46,Other,macOS,Chrome,Mexico,No
sdv-id-ehQrCu,mhawkins,ericalarsen@example.com,99,Other,2020-02-22 21:07:23,2025-06-08 02:05:29,2362,c6f3:73f9:7f35:72b6:be8d:2014:ac4b:fac3,Mobile,Android,Safari,Trinidad and Tobago,No
sdv-id-oqumSC,mccallandrea,jasonjones@example.org,78,Female,2021-05-26 14:04:19,2025-06-10 15:03:04,4771,48b8:b9bc:4485:a852:aa46:90d:8d05:3328,Tablet,iOS,Safari,Guatemala,Yes
sdv-id-BUJxXI,christopherchan,mccarthymelinda@example.com,69,Male,2021-08-24 05:29:20,2025-06-10 21:22:51,76,a27:d78:9e49:eb14:f220:80e5:e854:5977,Mobile,Windows,Other,Zambia,Yes
sdv-id-nEOUTR,maryhensley,charles28@example.org,55,Other,2024-10-19 09:50:34,2025-06-10 21:22:51,2368,841e:d2bc:817b:cc03:cf1a:2afc:1e17:5e8f,Mobile,Android,Safari,Bahrain,No
sdv-id-MYpBne,jameskim,wolfthomas@example.org,99,Other,2020-01-12 01:07:11,2025-06-07 10:51:11,6222,636:4b3c:7608:b101:22d:18a:ddb1:e7fa,Tablet,Other,Opera,Honduras,Yes
sdv-id-KIcLTt,jmcdonald,bclark@example.net,99,Other,2021-10-09 18:41:49,2025-06-06 19:39:47,2595,9504:430c:9bc2:e0a3:408e:535:6861:542e,Mobile,Android,Edge,Iceland,No
sdv-id-OOxHTt,jsanchez,elizabeth49@example.net,99,Other,2024-11-17 14:48:39,2025-06-05 20:39:49,9871,912c:aeab:8457:8d31:4876:8f1f:4f7b:de41,Mobile,Other,Other,Svalbard & Jan Mayen Islands,No
sdv-id-jstBct,warrenmichael,nross@example.net,33,Male,2021-07-05 02:02:37,2025-06-04 00:51:25,2077,bc13:a840:fd8c:66a0:b22b:5392:6e23:ec07,Desktop,macOS,Chrome,Guernsey,Yes
sdv-id-HTaUaX,hknight,wrightjohn@example.com,17,Female,2021-06-18 08:21:28,2025-06-08 23:28:07,3142,87b1:5d0d:89b:e3b1:edb8:715f:ef28:c141,Desktop,Android,Opera,Saint Helena,No
sdv-id-JpaNyz,bhines,wrichardson@example.net,58,Other,2025-01-24 07:05:12,2025-06-02 05:22:23,2469,6f1e:11cb:2f62:bb1c:42cf:2fa1:2ab7:5808,Desktop,macOS,Opera,Korea,No
sdv-id-IlQokq,katrina30,angelaedwards@example.com,80,Other,2021-09-12 15:44:34,2025-06-06 06:45:12,4999,517b:c354:e025:a676:b079:1dc5:39a0:e6ad,Desktop,Other,Chrome,Puerto Rico,Yes
sdv-id-tYKrrw,lisa47,chelsea96@example.org,89,Other,2024-07-08 10:08:50,2025-06-06 23:52:03,76,9f57:90d4:bbcb:18c3:b3c6:c074:6bce:4618,Tablet,Other,Chrome,Greenland,No
sdv-id-lKINkW,btaylor,andersonalexis@example.com,8,Male,2020-05-07 16:30:17,2025-06-08 02:18:36,5741,7b04:9b35:8b05:f0e0:7a7d:d8b0:9444:42bc,Tablet,Windows,Safari,Austria,Yes
sdv-id-ncQMSX,jeremy23,qhudson@example.com,73,Other,2020-01-12 01:07:11,2025-06-07 03:45:33,4057,9512:3301:e839:1dfd:2966:2d81:9166:c4ec,Mobile,Linux,Opera,Swaziland,Yes
sdv-id-CvBemM,stevensgary,vgarcia@example.net,86,Other,2023-03-11 18:17:00,2025-06-02 05:01:27,726,b1cd:58f0:9454:db1e:1e3e:a8c9:4aec:fb2d,Tablet,Linux,Firefox,Saint Martin,Yes
sdv-id-IhVFPo,bcoleman,leblancryan@example.net,30,Male,2025-01-06 16:45:54,2025-06-10 21:22:51,76,51a0:dafa:5d64:ba46:b6e8:69be:38b6:b2c4,Tablet,Android,Chrome,Korea,No
sdv-id-JskCKb,smithdarrell,turnersonya@example.net,94,Male,2021-06-18 06:16:48,2025-06-05 20:57:30,4505,807f:49fe:3f2a:d3f5:b2b0:f5b1:e626:8c9,Desktop,Linux,Other,Korea,Yes
sdv-id-tFNiJq,brendahahn,ryanbrandon@example.org,99,Other,2021-09-30 19:08:39,2025-06-01 03:51:35,939,d3e2:5361:77b6:ae68:7eb7:81c:927d:26d,Mobile,Android,Edge,Sao Tome and Principe,Yes
sdv-id-ZYiziD,marcusflores,garciamaria@example.com,83,Other,2020-01-12 01:07:11,2025-06-10 20:03:02,7825,520b:6a14:f9d8:f7d:cd76:c493:b33d:44eb,Tablet,Windows,Chrome,Chile,Yes
sdv-id-CFJBjf,ryanjones,michellehenson@example.com,62,Male,2025-05-30 14:37:36,2025-06-01 09:16:38,2509,2773:ef56:c898:15bc:4251:cbbd:a4e4:16ba,Tablet,iOS,Opera,Cook Islands,No
sdv-id-iCvcIk,katrina30,collierlori@example.com,87,Other,2025-05-30 14:37:36,2025-06-01 08:39:05,4428,89fb:a7f4:6cdc:93fa:d3fc:10cd:7188:d5fb,Tablet,Android,Edge,Jordan,No
sdv-id-jioGYo,emily70,annette42@example.net,42,Other,2023-01-21 18:01:49,2025-06-06 01:20:13,643,6170:3e10:4eb3:e96a:62b9:ed7a:2cb6:580b,Desktop,iOS,Chrome,Ghana,No
sdv-id-thYOTv,zmcclure,gregory74@example.org,40,Female,2025-03-27 04:50:09,2025-06-01 00:03:06,1415,3f06:a187:cc7:3b25:901f:dfba:8348:6c33,Mobile,macOS,Safari,Georgia,Yes
sdv-id-ziODLG,jsanchez,jefferylyons@example.com,20,Other,2025-05-30 14:37:36,2025-06-07 23:38:41,6956,c37e:953f:325:2e46:536f:2793:48c7:d514,Desktop,iOS,Edge,Lebanon,No
sdv-id-sXTVnp,reyestimothy,ashleypratt@example.net,5,Other,2025-04-21 02:27:05,2025-06-03 19:09:25,1680,beed:900:12bb:6281:f884:f912:bdb6:5fb9,Desktop,macOS,Opera,Belgium,No
sdv-id-NQCnZk,gabrielle26,weeksshannon@example.org,63,Other,2024-02-04 04:13:27,2025-06-03 03:28:43,8435,561:3509:386c:e86e:5c8:175:d0de:fa60,Tablet,Android,Other,Paraguay,No
sdv-id-LQCnNv,flee,carlsonsean@example.com,52,Other,2021-09-12 07:58:35,2025-06-03 11:44:54,9871,b764:b84a:bcbc:ee05:ac18:7734:8d2e:dfc9,Other,Android,Other,Mexico,Yes
sdv-id-NIxQXq,brendahahn,fgonzalez@example.net,0,Other,2022-06-03 17:07:46,2025-06-05 22:11:38,5535,c6b9:4c35:2f95:6ef1:7066:31e8:b1af:4dbc,Tablet,Linux,Chrome,New Caledonia,Yes
sdv-id-lHifcA,james47,walkerandrew@example.com,57,Other,2021-05-20 02:11:39,2025-06-01 04:42:47,2370,78ef:a8c6:fcce:b785:4b64:e1e1:6a76:2a1a,Mobile,macOS,Safari,Puerto Rico,No
sdv-id-TeQNuy,jsanchez,robertmonroe@example.org,43,Other,2020-04-25 23:24:37,2025-06-10 21:22:51,6901,4c88:88ad:598f:31e4:def:5e31:ad1:f424,Desktop,Linux,Firefox,Angola,No
sdv-id-aXpueS,hornalyssa,daviddickerson@example.com,99,Other,2021-02-24 20:06:25,2025-06-07 07:32:14,9871,c41:1628:a083:6a2b:fa1e:858f:3fa5:730a,Mobile,macOS,Opera,Korea,Yes
sdv-id-ZAPjEU,eduncan,james70@example.net,70,Male,2022-01-11 07:38:06,2025-06-05 14:40:38,2762,4c26:7a36:dcf8:49cc:8cde:2c80:e1a6:cc6f,Mobile,macOS,Chrome,Montserrat,Yes
sdv-id-lbtCKJ,patriciabowen,murraykatherine@example.org,81,Female,2025-03-02 19:10:57,2025-06-06 13:01:52,3030,e2f3:c335:6c92:b533:d9ae:e146:a36e:7688,Desktop,Windows,Firefox,Mexico,Yes
sdv-id-xXEcuZ,ustephens,angelastewart@example.net,70,Other,2025-04-06 13:17:59,2025-06-08 03:34:39,2532,fa35:b30f:3abd:658b:161c:52b6:eacb:489c,Desktop,iOS,Firefox,Israel,No
sdv-id-htzToE,jmcdonald,littledestiny@example.net,74,Other,2020-02-13 10:34:16,2025-06-02 17:12:18,9871,9056:fb8d:28aa:95f8:461a:b2a1:724:50de,Desktop,Other,Opera,South Georgia and the South Sandwich Islands,No
sdv-id-drBISv,jeremy23,calvin06@example.net,23,Other,2022-08-18 09:54:01,2025-06-09 11:35:46,604,6089:ad2c:54a8:acbd:1165:9c73:ecb7:8d57,Desktop,Android,Chrome,Austria,Yes
sdv-id-UKlcQA,annadrake,alexisking@example.com,71,Female,2025-05-30 14:37:36,2025-06-06 03:38:49,2590,5ff9:69da:17c7:b196:4522:60f3:cf43:1c68,Tablet,Android,Safari,Guatemala,Yes
sdv-id-elYKbs,ksharp,carolyn56@example.org,53,Female,2024-11-22 13:13:44,2025-06-06 09:46:40,9871,780c:71b1:89e3:9d73:5d1e:e90c:d1c8:52c6,Desktop,Linux,Opera,Jersey,Yes
sdv-id-uFRJpx,robertjohnson,derrick78@example.com,86,Other,2022-07-13 10:25:18,2025-06-03 19:23:20,1411,d4e7:6109:e634:fd7:cc3b:664f:7dd6:6937,Tablet,macOS,Edge,Kazakhstan,No
sdv-id-ActsIH,gwilliams,cunninghamtravis@example.com,31,Female,2021-05-27 02:21:48,2025-06-08 06:56:19,8542,2c70:629a:800b:53e3:470c:bad1:81a4:dfee,Mobile,Android,Chrome,Luxembourg,Yes
sdv-id-BBtsLb,james47,josephgoodwin@example.com,42,Female,2023-02-13 19:38:45,2025-06-03 10:28:11,2566,45a1:4204:c311:71d4:6f7f:6669:487a:bb0e,Tablet,macOS,Edge,Sudan,No
sdv-id-sbeeBp,riveraalyssa,barkermichael@example.net,18,Male,2022-11-21 07:27:53,2025-06-08 16:58:23,1031,7e16:b562:ef5e:2313:73e8:d172:5751:d27,Desktop,Windows,Firefox,Bolivia,Yes
sdv-id-lMluPo,gabrielle26,michael13@example.net,86,Male,2024-09-05 05:29:24,2025-06-10 21:22:51,8860,fd82:a4cf:14cc:647a:ecc6:bdf1:b384:a027,Desktop,Windows,Edge,Saint Helena,Yes
sdv-id-SNOvIU,josephmccarty,careyshannon@example.net,40,Female,2024-07-13 22:55:59,2025-06-07 01:08:52,5174,3fa3:fd8e:407d:fe4a:60fc:53a6:500a:72e3,Tablet,Android,Edge,Jersey,Yes
sdv-id-CXwDOC,jamesbradley,perkinsjudy@example.com,99,Other,2023-02-21 17:33:05,2025-06-07 10:55:39,8520,de6e:f0ea:a6c9:f3be:1ccc:59f4:432:5c90,Mobile,Android,Firefox,Saudi Arabia,No
sdv-id-WzmwLp,fshaw,jackielambert@example.com,73,Male,2022-11-05 10:55:03,2025-06-04 09:48:15,2430,3b7c:3fa:69a5:3a09:760b:7c8e:528a:ee55,Mobile,Linux,Chrome,Libyan Arab Jamahiriya,Yes
sdv-id-DjLhpU,diazjennifer,lmoran@example.com,20,Male,2025-05-30 14:37:36,2025-06-06 23:48:08,272,92ba:710b:2fe2:6ff:8c9c:41dd:fb06:d898,Tablet,Linux,Opera,Northern Mariana Islands,Yes
sdv-id-dXgiYJ,fitzgeraldangela,audreychoi@example.org,54,Male,2022-03-11 21:43:49,2025-06-10 21:22:51,2525,d295:5d8e:3ebc:ff4e:9db1:d0b7:60c:bfdd,Mobile,macOS,Chrome,Tanzania,No
sdv-id-nBmGwk,diane38,rosalesjohn@example.com,44,Female,2022-04-14 17:33:48,2025-06-03 15:52:38,9432,975d:9c90:5836:8d25:3239:51aa:bdf6:6c05,Mobile,Linux,Edge,Colombia,Yes
sdv-id-OLVEEN,oturner,oliviabaker@example.net,81,Female,2021-11-20 09:58:35,2025-06-06 11:42:38,416,fbd6:b0c2:8f99:d183:5edd:fb8:1893:e158,Mobile,Linux,Safari,Greenland,No
sdv-id-xHgqaU,xmorris,sweeneypeter@example.org,26,Other,2022-04-04 11:30:16,2025-06-04 04:04:11,7317,d84a:9eff:e924:dc2f:ce0f:6352:cd4c:ee89,Tablet,Other,Edge,Czech Republic,No
sdv-id-bIYwnP,candicesmith,carolyn11@example.org,99,Other,2023-12-21 18:11:25,2025-06-01 04:07:02,887,4c02:190a:ccd:5f48:10a8:97f1:dd4c:21a9,Tablet,Android,Firefox,Iraq,No
sdv-id-UaMJFP,ryanjones,hpeterson@example.org,96,Male,2024-01-09 05:30:11,2025-06-08 08:52:44,3843,c40e:b078:75e:c30:9e54:da5b:9300:bf67,Tablet,Android,Safari,Malaysia,Yes
sdv-id-iIQgtn,reyeslawrence,mwright@example.net,99,Other,2022-02-23 00:40:59,2025-06-01 00:03:06,7492,97af:9013:f86c:7ffb:e580:ea23:1f0c:7f4d,Desktop,Other,Other,Solomon Islands,No
sdv-id-RZrFei,miranda79,kayladennis@example.net,56,Male,2021-12-11 23:57:17,2025-06-07 21:28:37,563,3602:1ced:4163:ebbc:f9da:43:c546:c04c,Mobile,macOS,Firefox,Tunisia,Yes
sdv-id-vzDEFp,hornalyssa,katie85@example.org,87,Other,2024-09-02 22:13:15,2025-06-06 23:12:10,3467,85bd:1cf9:5488:7959:9236:7397:c71:857c,Tablet,Windows,Other,Saint Helena,No
sdv-id-fTGWoG,kennethcooper,vmitchell@example.org,60,Other,2025-05-30 14:37:36,2025-06-04 13:01:16,2494,e060:28b2:4baf:dd28:deb4:b233:f435:dde7,Mobile,Other,Safari,Bahrain,No
sdv-id-GpUeKi,perezamber,dustin97@example.com,39,Male,2022-06-19 18:07:05,2025-06-05 07:06:27,4064,8243:49b:2d2f:5a93:b371:32ad:41f:f834,Other,macOS,Chrome,Australia,Yes
sdv-id-ABMjZI,fbell,jscott@example.net,68,Other,2023-02-24 22:07:30,2025-06-07 15:55:59,363,9db9:ab43:79:b696:141b:2710:b25d:13cf,Desktop,Linux,Edge,Malaysia,No
sdv-id-KahvvA,mhawkins,vwest@example.net,99,Male,2024-08-05 04:45:59,2025-06-01 00:03:06,9208,7f67:5683:a0a9:48b5:362f:2572:aff8:80f1,Mobile,Android,Chrome,Korea,Yes
sdv-id-jihjvM,teresacruz,ashleyromero@example.com,55,Female,2025-05-30 14:37:36,2025-06-05 13:51:56,1305,7049:cf37:ce2e:c6c:bace:e5ff:4083:6a79,Desktop,Linux,Chrome,Iraq,Yes
sdv-id-LQJuKE,linda53,virginiagonzales@example.net,85,Male,2020-11-10 18:44:08,2025-06-02 20:28:14,6059,124:b6ad:7b4a:6f86:6be8:4816:72d4:d45b,Desktop,macOS,Other,Ecuador,No
sdv-id-xwkTpQ,lisawilson,adrian63@example.net,54,Male,2023-08-21 17:11:13,2025-06-08 01:54:26,3115,5799:6d01:d9d1:b92f:42f7:cec8:4f12:652d,Other,Other,Edge,Germany,Yes
sdv-id-ntkLHO,baxterdanielle,ewright@example.net,14,Other,2021-06-02 23:19:22,2025-06-05 16:19:54,76,3e9f:21c4:143:a140:2f1f:5b78:354:461f,Tablet,Windows,Edge,Guernsey,No
sdv-id-WgEusP,annadrake,sandovaldaniel@example.net,51,Other,2025-05-30 14:37:36,2025-06-03 16:38:28,1960,7f29:5df5:66ca:8ceb:a409:52d4:e5ab:c99c,Desktop,Other,Edge,Sri Lanka,Yes
sdv-id-Rwdamc,sheri53,eduncan@example.com,61,Female,2022-03-13 10:05:10,2025-06-04 21:32:34,9221,6f9d:1c7f:ce35:f144:2a29:e471:ff3c:509a,Tablet,Android,Firefox,Yemen,No
sdv-id-yeboNZ,bradshawalyssa,qwelch@example.net,54,Female,2021-10-09 03:12:43,2025-06-04 08:52:50,990,fbce:a34a:7069:b7ff:3730:5475:b77d:7405,Desktop,Linux,Safari,Chile,Yes
sdv-id-ElFyrJ,carlos79,scottsosa@example.net,43,Other,2024-05-19 04:26:02,2025-06-05 11:50:12,2848,286d:6ff3:250c:2fce:b96e:c050:eb87:6b67,Other,Linux,Safari,New Caledonia,No
sdv-id-HTBWRK,tony97,bguzman@example.net,47,Other,2021-09-29 10:42:40,2025-06-05 11:48:35,1503,2291:e949:1580:394a:98f0:ba45:e0d5:b277,Other,Android,Other,Sao Tome and Principe,Yes
sdv-id-QfdmSG,williamsmisty,tdouglas@example.com,65,Male,2025-05-30 14:37:36,2025-06-07 02:23:22,2739,f9a0:93fe:1f25:a753:ce76:d5ce:1739:86ff,Other,Android,Safari,Bahrain,No
sdv-id-Pcukeb,campbellalicia,christinalong@example.net,14,Male,2024-01-07 18:41:04,2025-06-09 20:19:22,6743,b20c:72fa:a5fe:962c:1c60:bff8:8f04:765e,Other,Windows,Other,India,Yes
sdv-id-dkdGgf,cameronmariah,ihorton@example.com,75,Female,2025-05-30 14:37:36,2025-06-09 17:34:16,9871,c0c7:b64a:26c2:1b5c:9ea3:3e58:44d8:187f,Desktop,Android,Chrome,Afghanistan,Yes
sdv-id-riVvZe,dstafford,stevencollins@example.com,55,Other,2024-04-07 02:40:21,2025-06-08 16:40:55,1919,301b:4520:c7dd:980a:bae9:8ac2:c93c:8f71,Desktop,Windows,Safari,Germany,Yes
sdv-id-YEuxHZ,richard38,angelasnyder@example.net,47,Female,2024-07-31 14:54:31,2025-06-05 14:25:28,9871,cc02:aa5c:5d74:1a95:a84a:8071:385c:7c97,Mobile,macOS,Edge,Libyan Arab Jamahiriya,Yes
sdv-id-zXJeVi,simsroger,gomezlori@example.com,32,Other,2024-03-05 06:59:28,2025-06-06 05:32:43,5138,9bbc:1d09:5cc0:e742:4f2f:b819:7036:9bb4,Other,macOS,Opera,Northern Mariana Islands,No
sdv-id-Gajuvl,diazjennifer,qpage@example.net,76,Other,2023-07-29 18:47:40,2025-06-03 10:08:39,7065,4304:3c7c:3183:4526:5be:cf20:8b36:7119,Desktop,iOS,Chrome,Saint Kitts and Nevis,Yes
sdv-id-dnyHMN,randy27,michellefrench@example.net,88,Male,2022-11-07 22:54:33,2025-06-10 16:20:32,8229,a000:64d1:10ad:e7b6:3c00:91dc:6e8b:4021,Other,Linux,Opera,Northern Mariana Islands,Yes
sdv-id-UtdkzG,bradshawalyssa,robinsonadam@example.net,80,Male,2022-01-23 16:32:52,2025-06-10 16:32:57,416,3386:208e:e5c5:3d78:b377:496c:e487:4619,Desktop,Android,Other,Estonia,Yes
sdv-id-DPLZHI,shawcassandra,christianjessica@example.com,4,Female,2021-07-01 12:31:28,2025-06-06 09:31:21,6324,5745:ff8:61b5:d6d2:47af:5963:3102:d0bd,Mobile,Android,Other,British Virgin Islands,Yes
sdv-id-yhjlFB,dflynn,rbishop@example.org,97,Female,2022-02-22 20:01:38,2025-06-03 07:19:20,5462,921a:da0e:8a5e:3576:1b01:ea36:8b4e:d9a8,Desktop,Linux,Chrome,Peru,Yes
sdv-id-UvXZEX,jjuarez,fandersen@example.net,17,Female,2025-01-22 17:59:59,2025-06-03 01:32:28,1769,919c:e64e:bea5:24f4:ffc0:f1b5:1e2e:9c61,Tablet,iOS,Safari,Falkland Islands (Malvinas),Yes
sdv-id-jiSrvL,dflynn,fordderrick@example.net,55,Other,2021-12-05 03:48:21,2025-06-03 17:55:18,7349,8a15:aa3e:5452:5d1e:a2b8:2702:ee08:3929,Other,macOS,Edge,Saint Vincent and the Grenadines,Yes
sdv-id-xlsaaN,stevensgary,robertsemily@example.com,10,Male,2023-04-23 09:51:19,2025-06-03 09:37:50,1171,893e:994f:a4e0:6941:3e6:3365:2552:d45a,Other,Android,Opera,Saint Barthelemy,Yes
sdv-id-CCrcgj,tgreen,patricia80@example.com,8,Male,2022-06-05 02:49:38,2025-06-02 14:44:41,3251,480b:a1ef:e5e:f336:b0a8:51ab:ed6f:b255,Desktop,macOS,Opera,Austria,Yes
sdv-id-GSSade,debrajohnson,daviskathy@example.com,58,Female,2022-02-26 16:24:51,2025-06-03 11:32:17,7364,28da:62a8:f77:34f:b2d0:18fb:7155:2cf0,Tablet,Android,Safari,Greenland,Yes
sdv-id-NxuTSc,burgessjenny,austinsaunders@example.org,58,Other,2025-05-17 16:17:08,2025-06-07 06:09:37,2405,376e:3226:455e:7665:7692:7a75:748d:670a,Tablet,Other,Chrome,Sri Lanka,No
sdv-id-IBZdkw,brianhowell,wrightjeffrey@example.org,26,Other,2022-06-28 03:05:39,2025-06-06 08:10:25,9871,83a3:2ccf:95eb:866a:fbec:bda7:6911:6e42,Tablet,iOS,Edge,Costa Rica,Yes
sdv-id-uuGmNU,elizabeth72,jmoreno@example.com,86,Female,2023-04-09 03:48:08,2025-06-06 10:03:41,7728,6874:433b:a91e:bbd5:706f:f7d3:8fd6:5695,Tablet,macOS,Safari,Tajikistan,No
sdv-id-NDgraP,dflynn,klopez@example.org,71,Female,2023-11-25 17:28:06,2025-06-04 00:33:13,76,9319:5c6b:8712:a0e2:b2bb:8660:ef16:a199,Desktop,macOS,Other,Mayotte,No
sdv-id-QMMSmp,whitelisa,susan93@example.net,69,Female,2021-12-23 11:23:26,2025-06-08 05:16:56,9645,ef1e:c6a3:563f:5426:b166:230:5914:fc07,Other,Android,Edge,Micronesia,Yes
sdv-id-QPtMov,isaiah89,lharris@example.org,84,Female,2020-04-22 11:41:22,2025-06-03 14:39:09,2841,8faf:fa8e:26c5:d47b:bd68:8bb6:3e1c:2bd9,Desktop,Android,Opera,Sao Tome and Principe,No
sdv-id-aRkAtP,emeza,emily36@example.net,36,Male,2023-01-26 03:20:59,2025-06-05 02:55:55,1611,d26b:9721:1ae6:308e:425e:9027:66db:fc10,Desktop,iOS,Opera,British Indian Ocean Territory (Chagos Archipelago),Yes
sdv-id-oDrZoy,curryaudrey,tracydavis@example.com,98,Female,2023-07-15 16:39:57,2025-06-08 13:21:45,7186,71e6:5cab:faf9:6860:7de4:f99:e910:37d2,Other,Linux,Chrome,Thailand,No
sdv-id-fePsrS,jason09,rodrigueztommy@example.net,64,Male,2022-07-22 12:15:09,2025-06-07 12:15:15,3258,1658:ed04:26d0:5f7b:26a7:7700:f0d3:3f5f,Mobile,iOS,Chrome,Botswana,Yes
sdv-id-pIxViT,adamharris,smithsandra@example.net,64,Other,2023-05-15 22:13:45,2025-06-04 04:29:29,9871,6c68:1a6e:d5e1:3a8e:18a5:714e:3050:5da8,Other,macOS,Edge,Saudi Arabia,No
sdv-id-rSAbgG,tony97,vhooper@example.org,27,Male,2022-12-26 19:16:41,2025-06-06 09:00:26,5246,4d43:7bd3:4091:6d59:b6f7:1dc8:77cb:69f8,Desktop,Android,Chrome,Jersey,Yes
sdv-id-FRfEcE,jcarey,derek83@example.org,36,Female,2024-11-07 07:04:55,2025-06-10 16:55:33,979,20e5:1cee:fa2c:8859:9ca0:c05a:4e53:d532,Other,Android,Edge,Greenland,Yes
sdv-id-WKastb,anthony51,khayes@example.net,73,Other,2023-11-21 15:33:29,2025-06-03 00:00:19,5110,959f:7065:eeb0:4a8b:5b2e:8a17:4943:9a76,Mobile,Android,Edge,Macao,No
sdv-id-ZZsGeT,jcarey,zsanders@example.org,99,Male,2023-02-03 15:18:04,2025-06-10 21:22:51,5544,e627:b464:4fb4:3e65:c366:26d0:4a51:8f14,Mobile,Linux,Chrome,Ecuador,Yes
sdv-id-RIIeHN,cynthiastokes,jonathan18@example.com,68,Other,2024-10-19 20:45:19,2025-06-05 01:08:15,9871,9183:1e05:91d:edd5:1278:9ff9:5823:ebac,Tablet,Android,Safari,Sri Lanka,Yes
sdv-id-WFMBnx,diazjennifer,christopherholmes@example.org,64,Other,2023-03-02 07:19:42,2025-06-09 10:01:16,8558,f85a:5943:ed59:8c36:f8c5:d5e2:d6c0:8d92,Other,macOS,Opera,Falkland Islands (Malvinas),No
sdv-id-BZPMuG,williamsonjennifer,beasleyjennifer@example.com,79,Male,2022-03-05 02:08:26,2025-06-10 21:22:51,6594,1475:596c:430e:fea6:b7c5:9c67:5653:78b0,Tablet,Linux,Opera,Saint Martin,No
sdv-id-jgAXMc,chad06,hgonzalez@example.com,99,Female,2020-01-19 02:47:46,2025-06-02 12:16:02,967,2224:a6c:974:35c4:6f8c:dfa4:6896:833a,Desktop,iOS,Safari,Greenland,No
sdv-id-yrOHOi,whurst,martinezjohn@example.org,16,Other,2024-05-11 14:40:13,2025-06-04 02:49:54,6699,902c:d161:830f:e955:dc2a:13c8:eedf:43c3,Mobile,macOS,Edge,Israel,Yes
